,any_digital_payment,applied_for_mobile_loan,no_mobile_account_too_expensive,world_bank_region,saved_bank,made_utility_payment,saved_money,received_public_pension,recieved_agricultural_payment,emergency_fund_access,mobile_money_transaction,account_ownership,agri_payment_mobile,no_account_documentation,agri_payment_bank,no_account_too_expensive,account_usage,age,survey_year,no_account_insufficient_funds,respondent_id,financial_instituion_account,no_account_family_member,adult_population,store_money_account,agriculture_payment_method,education_level,emergency_funds,received_acc_balance_info,high_withdrawal_fee_wages,survey_weight,borrowed_from_family_friends,debit_card_ownership,income_quintile,wages_card,sent_domestic_remittance_account,account_ownership,employment_status,no_account_lack_of_trust,wages_mobile,ever_had_mobile_money_account,economy,account_transaction_activity,debit_card_ownership,no_account_distance,ever_had_bank_account,financial_health_indicator,agri_payment_card,mobile_money_usage,received_wages,wage_payment_method,merchantpay_dig,borrowed_money,no_mobile_account_lack_documentation,saved_mobile_money,utility_payment_cash,received_goverment_transfer,utility_payment_bank,borrowed_from_savings_club,emergency_fund_source,mobile_money_activity,mobile_money_account,agricultural_payment_mobile,wages_bank_account,economycode,received_agriculture_payment,utility_payment,recieved_wages,received_transfers,credit_card_ownership,borrowed_from_formal_bank,female,agriculture_payment_account,no_mobile_agents_far,mobile_money_send_recieve,utility_payment_mobile,codes_found,gender,age_group
1395,1.0,2.0,,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,1.0,,1,,,,,1.0,35.0,2024,,148078695,1,,60882768.0,1.0,,2.0,2.0,1.0,1.0,0.572780198,1.0,1.0,Q5 Highest,,1.0,1.0,1.0,,1.0,,Thailand,,2,,,3.0,,,1.0,2.0,1.0,1.0,,1.0,,2.0,1.0,,2.0,,1.0,,1.0,THA,4.0,1.0,1.0,4.0,1.0,1.0,2,,,,1.0,False,Male,30_39
1396,1.0,2.0,,East Asia & Pacific (excluding high income),2.0,2.0,0.0,1.0,2.0,1.0,,1,,,,,2.0,65.0,2024,,148285081,1,,60882768.0,2.0,,1.0,2.0,2.0,,0.135631464,2.0,2.0,Q3,,,2.0,2.0,,,,Thailand,,1,,,4.0,,,4.0,,0.0,0.0,,,,1.0,,,1.0,,0.0,2.0,,THA,4.0,4.0,2.0,1.0,2.0,2.0,1,1.0,,,,False,Female,60_69
1397,1.0,2.0,,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,2.0,,1,,,,,1.0,27.0,2024,,148344670,1,,60882768.0,1.0,,2.0,2.0,1.0,2.0,0.781781512,2.0,1.0,Q5 Highest,,,1.0,1.0,,2.0,,Thailand,,2,,,4.0,,,1.0,2.0,1.0,0.0,,1.0,,2.0,1.0,,4.0,,1.0,,1.0,THA,4.0,1.0,1.0,4.0,2.0,2.0,2,,,,1.0,False,Male,23_29
1398,1.0,2.0,,East Asia & Pacific (excluding high income),2.0,1.0,1.0,2.0,2.0,2.0,,1,,,,,2.0,32.0,2024,,148500735,1,,60882768.0,1.0,,3.0,2.0,1.0,2.0,1.201668744,1.0,1.0,Q3,,,1.0,1.0,,2.0,,Thailand,,2,,,4.0,,,1.0,1.0,1.0,1.0,,2.0,,1.0,1.0,,3.0,,1.0,2.0,1.0,THA,4.0,1.0,1.0,1.0,2.0,2.0,2,1.0,,,1.0,False,Male,30_39
1399,1.0,2.0,,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,2.0,,1,,,,,2.0,45.0,2024,,148568224,1,,60882768.0,2.0,,1.0,2.0,1.0,,0.752123667,1.0,2.0,Q4,,2.0,2.0,2.0,,,,Thailand,,2,,,4.0,,,4.0,,1.0,1.0,,,,1.0,2.0,,1.0,,0.0,2.0,,THA,4.0,1.0,2.0,1.0,2.0,2.0,1,1.0,,,1.0,False,Female,40_49
1400,1.0,2.0,,East Asia & Pacific (excluding high income),2.0,2.0,0.0,2.0,2.0,2.0,,1,,,,,4.0,55.0,2024,,148829187,1,,60882768.0,2.0,,1.0,2.0,2.0,,0.135631464,1.0,1.0,Q2,,,4.0,1.0,,2.0,,Thailand,1.0,1,,,4.0,,,2.0,2.0,0.0,1.0,,,,1.0,,,1.0,,0.0,2.0,2.0,THA,4.0,4.0,1.0,1.0,2.0,2.0,1,1.0,,,,False,Female,50_59
1401,1.0,1.0,,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,2.0,,1,,,,,1.0,47.0,2024,,148845267,1,,60882768.0,1.0,,2.0,3.0,1.0,2.0,1.655516784,2.0,1.0,Q5 Highest,,,2.0,1.0,,1.0,,Thailand,,1,,,3.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,THA,4.0,1.0,1.0,1.0,1.0,1.0,2,1.0,,,1.0,False,Male,40_49
1402,1.0,2.0,,East Asia & Pacific (excluding high income),2.0,1.0,1.0,2.0,2.0,3.0,,1,,,,,2.0,63.0,2024,,148990563,1,,60882768.0,1.0,,1.0,2.0,1.0,,0.404653863,2.0,1.0,Q3,,1.0,2.0,2.0,,,,Thailand,,2,,,3.0,,,4.0,,1.0,1.0,,,,1.0,2.0,,4.0,,0.0,2.0,,THA,4.0,2.0,2.0,1.0,2.0,2.0,2,1.0,,,2.0,False,Male,60_69
1403,1.0,2.0,,East Asia & Pacific (excluding high income),1.0,2.0,1.0,2.0,2.0,2.0,,1,,,,,3.0,18.0,2024,,149018438,1,,60882768.0,1.0,,1.0,2.0,1.0,2.0,1.70699133,1.0,2.0,Q5 Highest,,,3.0,2.0,,2.0,,Thailand,1.0,1,,,4.0,,,1.0,2.0,1.0,1.0,,1.0,,2.0,,,1.0,,1.0,,1.0,THA,4.0,4.0,1.0,4.0,2.0,2.0,1,,,,,False,Female,18_22
1404,0.0,2.0,,East Asia & Pacific (excluding high income),2.0,1.0,0.0,2.0,1.0,2.0,,1,2.0,,2.0,,2.0,40.0,2024,,149039645,1,,60882768.0,1.0,,1.0,2.0,1.0,,0.713246652,1.0,1.0,Q2,,,2.0,2.0,,,,Thailand,,2,,,4.0,,,4.0,,0.0,1.0,,,,2.0,2.0,,4.0,,0.0,,,THA,2.0,2.0,2.0,4.0,2.0,2.0,1,,,,2.0,False,Female,40_49
1405,1.0,2.0,,East Asia & Pacific (excluding high income),4.0,1.0,1.0,2.0,2.0,,,1,,,,,6.0,36.0,2024,,149108561,1,,60882768.0,4.0,,2.0,9.0,4.0,2.0,3.424553462,4.0,2.0,Q3,,,6.0,1.0,,2.0,,Thailand,1.0,2,,,8.0,,,1.0,2.0,1.0,0.0,,1.0,,2.0,1.0,,5.0,,1.0,,1.0,THA,4.0,1.0,1.0,4.0,2.0,2.0,2,,,,1.0,False,Male,30_39
1406,1.0,2.0,,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,5.0,,1,,,,,1.0,54.0,2024,,149157174,1,,60882768.0,1.0,,2.0,3.0,1.0,4.0,0.19996721,1.0,2.0,Q3,,,1.0,1.0,,1.0,,Thailand,,2,,,1.0,,,1.0,1.0,1.0,1.0,,,,2.0,1.0,,3.0,,1.0,,1.0,THA,4.0,1.0,1.0,4.0,2.0,1.0,2,,,,1.0,False,Male,50_59
1407,1.0,1.0,,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,1.0,2.0,,1,1.0,,1.0,,1.0,20.0,2024,,149386686,1,,60882768.0,1.0,,2.0,1.0,1.0,2.0,2.588739352,2.0,2.0,Q5 Highest,,1.0,1.0,1.0,,1.0,,Thailand,,2,,,4.0,,,1.0,2.0,1.0,0.0,,,,2.0,1.0,,4.0,,1.0,,1.0,THA,1.0,1.0,1.0,4.0,2.0,2.0,2,,,,1.0,False,Male,18_22
1408,1.0,2.0,,East Asia & Pacific (excluding high income),2.0,1.0,0.0,2.0,2.0,,,1,,,,,2.0,85.0,2024,,149409659,1,,60882768.0,2.0,,1.0,7.0,2.0,,0.135631464,2.0,1.0,Q2,,,2.0,1.0,,,,Thailand,,1,,,1.0,,,4.0,,0.0,0.0,,,,1.0,2.0,,5.0,,0.0,2.0,,THA,4.0,2.0,2.0,1.0,2.0,2.0,2,1.0,,,2.0,False,Male,70_plus
1409,1.0,2.0,,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,1.0,1.0,,1,2.0,,2.0,,2.0,67.0,2024,,149425403,1,,60882768.0,2.0,,1.0,1.0,1.0,,0.310631912,2.0,1.0,Q2,,,2.0,1.0,,2.0,,Thailand,,1,,,1.0,,,2.0,2.0,0.0,0.0,,,,1.0,2.0,,4.0,,0.0,2.0,2.0,THA,2.0,2.0,1.0,1.0,2.0,2.0,2,1.0,,,2.0,False,Male,60_69
1410,1.0,2.0,,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,1.0,2.0,,1,2.0,,2.0,,3.0,59.0,2024,,149702239,1,,60882768.0,2.0,,1.0,2.0,2.0,,0.42656637,2.0,1.0,Q2,,,2.0,2.0,,,,Thailand,,1,,,4.0,,,4.0,,0.0,0.0,,,,1.0,2.0,2.0,5.0,,0.0,2.0,,THA,2.0,2.0,2.0,1.0,2.0,2.0,1,1.0,,,2.0,False,Female,50_59
1411,1.0,2.0,,East Asia & Pacific (excluding high income),2.0,2.0,0.0,2.0,2.0,2.0,,1,,,,,3.0,46.0,2024,,149783545,1,,60882768.0,2.0,,1.0,2.0,2.0,,0.135631464,1.0,1.0,Q5 Highest,,2.0,3.0,1.0,,,,Thailand,2.0,2,,,5.0,,,4.0,,0.0,1.0,,,,1.0,,,2.0,,0.0,2.0,,THA,4.0,4.0,2.0,1.0,2.0,2.0,1,1.0,,,,False,Female,40_49
1412,0.0,2.0,,East Asia & Pacific (excluding high income),2.0,1.0,0.0,2.0,2.0,1.0,,0,,1.0,,2.0,,55.0,2024,1.0,150029495,0,1.0,60882768.0,,,3.0,4.0,,,0.24246213,2.0,,Q3,,,,1.0,1.0,,,Thailand,,2,2.0,2.0,3.0,,,4.0,,0.0,1.0,,,,2.0,2.0,,4.0,,0.0,,,THA,4.0,2.0,2.0,4.0,,2.0,1,,,,2.0,False,Female,50_59
1413,1.0,2.0,,East Asia & Pacific (excluding high income),4.0,1.0,1.0,2.0,2.0,3.0,,1,,,,,6.0,36.0,2024,,150092065,1,,60882768.0,4.0,,1.0,2.0,1.0,2.0,1.16463717,2.0,2.0,Q4,,,6.0,1.0,,2.0,,Thailand,4.0,1,,,3.0,,,1.0,2.0,1.0,0.0,,4.0,,1.0,2.0,,4.0,,1.0,1.0,1.0,THA,4.0,1.0,1.0,1.0,2.0,2.0,2,1.0,,,1.0,False,Male,30_39
1414,1.0,2.0,,East Asia & Pacific (excluding high income),1.0,2.0,1.0,2.0,2.0,1.0,,1,,,,,2.0,16.0,2024,,150182478,1,,60882768.0,2.0,2.0,1.0,2.0,1.0,2.0,0.512711224,1.0,1.0,Q4,,,2.0,1.0,,1.0,,Thailand,,1,,,4.0,,,1.0,2.0,1.0,1.0,,1.0,,1.0,,,2.0,,1.0,2.0,1.0,THA,4.0,4.0,1.0,3.0,2.0,2.0,1,2.0,,,,False,Female,17_or_less
1415,1.0,2.0,,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,,1,,,,,1.0,44.0,2024,,150270102,1,,60882768.0,1.0,,3.0,2.0,1.0,2.0,1.174843568,2.0,1.0,Q4,,,2.0,1.0,,1.0,,Thailand,,2,,,1.0,,,1.0,1.0,1.0,0.0,,1.0,,2.0,1.0,,4.0,,1.0,,1.0,THA,4.0,1.0,1.0,4.0,2.0,2.0,1,,,,1.0,False,Female,40_49
1416,1.0,2.0,,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,1.0,1.0,,1,2.0,,1.0,,2.0,21.0,2024,,150309924,1,,60882768.0,1.0,,2.0,2.0,2.0,,0.892256132,2.0,2.0,Q4,,2.0,2.0,1.0,,2.0,,Thailand,,2,,,4.0,,,2.0,2.0,1.0,0.0,,1.0,,2.0,2.0,,2.0,,1.0,,2.0,THA,1.0,1.0,1.0,4.0,2.0,2.0,2,,,,1.0,False,Male,18_22
1417,1.0,2.0,,East Asia & Pacific (excluding high income),2.0,1.0,0.0,2.0,2.0,1.0,,1,,,,,2.0,64.0,2024,,150349161,1,,60882768.0,2.0,,1.0,2.0,2.0,,0.518362526,2.0,1.0,Q2,,,2.0,1.0,,,,Thailand,,1,,,1.0,,,4.0,,0.0,0.0,,,,2.0,1.0,,2.0,,0.0,,,THA,4.0,1.0,2.0,4.0,2.0,2.0,2,,,,2.0,False,Male,60_69
1418,1.0,2.0,,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,1.0,,1,,,,,2.0,85.0,2024,,150351101,1,,60882768.0,1.0,,,2.0,2.0,2.0,0.245257566,2.0,1.0,Q2,,,2.0,1.0,,2.0,,Thailand,,1,,,4.0,,,1.0,2.0,1.0,0.0,,,,1.0,2.0,,4.0,,0.0,2.0,1.0,THA,4.0,2.0,1.0,1.0,2.0,2.0,1,1.0,,,2.0,False,Female,70_plus
1419,0.0,2.0,,East Asia & Pacific (excluding high income),2.0,1.0,0.0,2.0,2.0,3.0,,0,,2.0,,1.0,,28.0,2024,2.0,150363869,0,2.0,60882768.0,,,1.0,2.0,,,0.610660359,1.0,,Q5 Highest,,2.0,,1.0,1.0,2.0,,Thailand,,2,2.0,2.0,3.0,,,2.0,2.0,0.0,1.0,,2.0,,2.0,2.0,,3.0,,0.0,,2.0,THA,4.0,2.0,1.0,4.0,,2.0,2,,,,2.0,False,Male,23_29
1420,1.0,2.0,,East Asia & Pacific (excluding high income),2.0,1.0,1.0,2.0,1.0,2.0,,1,2.0,,2.0,,,57.0,2024,,150588953,1,,60882768.0,,,1.0,1.0,,,0.216555199,2.0,,Q2,,2.0,,1.0,,,,Thailand,,2,,,1.0,,,4.0,,0.0,0.0,,,,1.0,2.0,,4.0,,0.0,2.0,,THA,2.0,2.0,2.0,1.0,,2.0,1,1.0,,,2.0,False,Female,50_59
1421,1.0,2.0,,East Asia & Pacific (excluding high income),2.0,1.0,0.0,2.0,2.0,3.0,,1,,,,,6.0,31.0,2024,,150686371,1,,60882768.0,4.0,,2.0,3.0,2.0,2.0,0.155509829,1.0,2.0,Q3,,,4.0,2.0,,2.0,,Thailand,2.0,1,,,8.0,,,1.0,2.0,0.0,1.0,,,,2.0,2.0,,1.0,,0.0,,1.0,THA,4.0,2.0,1.0,4.0,2.0,2.0,1,,,,2.0,False,Female,30_39
1422,1.0,2.0,,East Asia & Pacific (excluding high income),2.0,1.0,0.0,2.0,2.0,3.0,,1,,,,,1.0,44.0,2024,,150755097,1,,60882768.0,1.0,,1.0,2.0,3.0,,2.489822322,2.0,1.0,Q5 Highest,,1.0,1.0,1.0,,,,Thailand,,2,,,4.0,,,4.0,,0.0,0.0,,,,2.0,2.0,,3.0,,0.0,,,THA,4.0,2.0,2.0,4.0,2.0,2.0,2,,,,2.0,False,Male,40_49
1423,1.0,2.0,,East Asia & Pacific (excluding high income),2.0,1.0,0.0,2.0,2.0,,,1,,,,,2.0,70.0,2024,,151090474,1,,60882768.0,2.0,,1.0,8.0,2.0,,0.135631464,2.0,1.0,Q2,,,2.0,2.0,,,,Thailand,,2,,,4.0,,,4.0,,0.0,0.0,,,,1.0,2.0,,4.0,,0.0,2.0,,THA,4.0,2.0,2.0,1.0,2.0,2.0,2,1.0,,,2.0,False,Male,70_plus
1424,1.0,2.0,,East Asia & Pacific (excluding high income),1.0,2.0,1.0,2.0,2.0,1.0,,1,,,,,2.0,55.0,2024,,151109380,1,,60882768.0,1.0,,1.0,1.0,2.0,,0.135631464,2.0,2.0,Q3,,,2.0,1.0,,2.0,,Thailand,,1,,,3.0,,,2.0,1.0,0.0,0.0,,,,1.0,,,1.0,,0.0,2.0,2.0,THA,4.0,4.0,1.0,1.0,2.0,2.0,2,1.0,,,,False,Male,50_59
1425,1.0,2.0,,East Asia & Pacific (excluding high income),2.0,2.0,1.0,2.0,2.0,,,1,,,,,1.0,42.0,2024,,151186357,1,,60882768.0,2.0,,1.0,8.0,2.0,,3.404935421,2.0,1.0,Q2,,1.0,2.0,1.0,,2.0,,Thailand,,1,,,3.0,,,2.0,2.0,1.0,1.0,,1.0,,1.0,,,5.0,,1.0,2.0,2.0,THA,4.0,4.0,1.0,1.0,2.0,2.0,2,1.0,,,,False,Male,40_49
1426,1.0,2.0,,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,,1,,,,,1.0,51.0,2024,,151251455,1,,60882768.0,1.0,,2.0,1.0,2.0,2.0,0.805331095,1.0,1.0,Q4,,2.0,2.0,1.0,,1.0,,Thailand,,1,,,4.0,,,1.0,2.0,0.0,1.0,,,,1.0,2.0,,4.0,,1.0,2.0,1.0,THA,4.0,2.0,1.0,1.0,2.0,2.0,2,1.0,,,2.0,False,Male,50_59
1427,0.0,2.0,,East Asia & Pacific (excluding high income),2.0,2.0,0.0,2.0,2.0,3.0,,1,,,,,3.0,26.0,2024,,151259276,1,,60882768.0,2.0,,1.0,3.0,2.0,,1.10855135,2.0,1.0,Q1 Lowest,,,3.0,1.0,,2.0,,Thailand,2.0,2,,,4.0,,,2.0,2.0,0.0,0.0,,,,2.0,,,3.0,,0.0,,2.0,THA,4.0,4.0,1.0,4.0,2.0,2.0,1,,,,,False,Female,23_29
1428,1.0,2.0,,East Asia & Pacific (excluding high income),3.0,1.0,1.0,2.0,1.0,1.0,,1,2.0,,2.0,,,65.0,2024,,151285345,1,,60882768.0,,2.0,1.0,5.0,,,0.639849554,2.0,,Q1 Lowest,,2.0,,1.0,,,,Thailand,,2,,,2.0,,,4.0,,0.0,0.0,,,1.0,1.0,1.0,,2.0,,0.0,2.0,,THA,2.0,1.0,2.0,3.0,,2.0,1,2.0,,,2.0,False,Female,60_69
1429,0.0,2.0,,East Asia & Pacific (excluding high income),1.0,2.0,1.0,2.0,2.0,1.0,,1,,,,,3.0,53.0,2024,,151324942,1,,60882768.0,2.0,,1.0,2.0,2.0,,1.563927445,2.0,1.0,Q1 Lowest,,,3.0,1.0,,,,Thailand,1.0,1,,,3.0,,,4.0,,0.0,0.0,,,,2.0,,2.0,2.0,,0.0,,,THA,4.0,4.0,2.0,4.0,2.0,2.0,2,,,,,False,Male,50_59
1430,0.0,2.0,,East Asia & Pacific (excluding high income),2.0,1.0,1.0,1.0,2.0,1.0,,0,,2.0,,1.0,,67.0,2024,1.0,151352185,0,2.0,60882768.0,,2.0,1.0,1.0,,,0.135631464,2.0,,Q5 Highest,,,,1.0,2.0,,,Thailand,,2,2.0,2.0,3.0,,,4.0,,0.0,0.0,,,,2.0,2.0,,5.0,,0.0,2.0,,THA,4.0,2.0,2.0,4.0,,2.0,1,2.0,,,2.0,False,Female,60_69
1431,1.0,2.0,,East Asia & Pacific (excluding high income),1.0,1.0,1.0,1.0,2.0,1.0,,1,,,,,2.0,62.0,2024,,151430322,1,,60882768.0,1.0,,1.0,2.0,2.0,,0.144380606,2.0,1.0,Q1 Lowest,,,2.0,1.0,,,,Thailand,,1,,,1.0,,,4.0,,0.0,0.0,,,,1.0,2.0,,2.0,,0.0,2.0,,THA,4.0,2.0,2.0,1.0,2.0,2.0,1,1.0,,,2.0,False,Female,60_69
1432,1.0,2.0,,East Asia & Pacific (excluding high income),1.0,2.0,1.0,2.0,2.0,1.0,,1,,,,,1.0,55.0,2024,,151548244,1,,60882768.0,2.0,,1.0,4.0,2.0,,1.616716984,1.0,1.0,Q2,,,2.0,1.0,,,,Thailand,,1,,,1.0,,,4.0,,0.0,1.0,,,,2.0,,2.0,3.0,,0.0,,,THA,4.0,4.0,2.0,4.0,1.0,2.0,2,,,,,False,Male,50_59
1433,1.0,2.0,,East Asia & Pacific (excluding high income),2.0,1.0,0.0,2.0,2.0,,,1,,,,,2.0,21.0,2024,,151568024,1,,60882768.0,2.0,,2.0,8.0,3.0,2.0,1.114992752,2.0,1.0,Q4,,,2.0,1.0,,2.0,,Thailand,,2,,,5.0,,,1.0,2.0,1.0,0.0,,,,2.0,2.0,,3.0,,0.0,,1.0,THA,4.0,1.0,1.0,4.0,2.0,2.0,1,,,,1.0,False,Female,18_22
1434,0.0,2.0,,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,2.0,,1,,,,,1.0,48.0,2024,,151665460,1,,60882768.0,1.0,,1.0,5.0,2.0,,3.424553462,2.0,2.0,Q3,,,4.0,1.0,,2.0,,Thailand,,1,,,1.0,,,2.0,2.0,0.0,0.0,,,,2.0,2.0,,4.0,,0.0,,2.0,THA,4.0,3.0,1.0,4.0,2.0,2.0,2,,,,2.0,False,Male,40_49
1435,1.0,2.0,,East Asia & Pacific (excluding high income),4.0,1.0,0.0,2.0,2.0,2.0,,1,,,,,2.0,37.0,2024,,151682400,1,,60882768.0,1.0,,3.0,2.0,3.0,,1.241776945,1.0,1.0,Q5 Highest,,1.0,2.0,1.0,,,,Thailand,,1,,,4.0,,,4.0,,1.0,1.0,,,,2.0,1.0,,4.0,,0.0,,,THA,4.0,1.0,2.0,4.0,2.0,2.0,1,,,,1.0,False,Female,30_39
1436,1.0,2.0,,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,1.0,,1,,,,,2.0,72.0,2024,,152062133,1,,60882768.0,1.0,,1.0,2.0,2.0,,0.135631464,1.0,1.0,Q1 Lowest,,,2.0,1.0,,,,Thailand,,1,,,3.0,,,4.0,,0.0,1.0,,,,1.0,2.0,,2.0,,0.0,2.0,,THA,4.0,2.0,2.0,1.0,2.0,2.0,1,1.0,,,2.0,False,Female,70_plus
1437,1.0,2.0,,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,2.0,,1,,,,,2.0,40.0,2024,,152070566,1,,60882768.0,2.0,,2.0,1.0,1.0,2.0,1.686101619,1.0,1.0,Q3,,,2.0,1.0,,2.0,,Thailand,,2,,,5.0,,,1.0,2.0,1.0,1.0,,,,2.0,1.0,,2.0,,0.0,,1.0,THA,4.0,1.0,1.0,4.0,2.0,2.0,1,,,,1.0,False,Female,40_49
1438,1.0,2.0,,East Asia & Pacific (excluding high income),2.0,2.0,0.0,2.0,2.0,2.0,,1,,,,,5.0,72.0,2024,,152306817,1,,60882768.0,2.0,,1.0,2.0,1.0,,1.668243197,2.0,1.0,Q1 Lowest,,,5.0,1.0,,2.0,,Thailand,1.0,1,,,1.0,,,2.0,2.0,0.0,0.0,,,,1.0,,,1.0,,0.0,2.0,2.0,THA,4.0,4.0,1.0,2.0,2.0,2.0,2,2.0,,,,False,Male,70_plus
1439,1.0,1.0,,East Asia & Pacific (excluding high income),2.0,1.0,1.0,2.0,2.0,2.0,,1,,,,,3.0,38.0,2024,,152318096,1,,60882768.0,2.0,,1.0,4.0,1.0,,2.586963108,2.0,1.0,Q4,,2.0,1.0,1.0,,,,Thailand,,1,,,4.0,,,4.0,,1.0,1.0,,1.0,,1.0,1.0,,2.0,,1.0,1.0,,THA,4.0,1.0,2.0,1.0,2.0,2.0,1,2.0,,,1.0,False,Female,30_39
1440,0.0,2.0,,East Asia & Pacific (excluding high income),2.0,2.0,0.0,2.0,2.0,2.0,,1,,,,,3.0,60.0,2024,,152575027,1,,60882768.0,1.0,,1.0,2.0,1.0,,0.245933319,2.0,1.0,Q2,,,2.0,1.0,,,,Thailand,,1,,,4.0,,,4.0,,0.0,1.0,,,,2.0,,,4.0,,0.0,,,THA,4.0,4.0,2.0,4.0,2.0,2.0,2,,,,,False,Male,60_69
1441,1.0,2.0,,East Asia & Pacific (excluding high income),1.0,2.0,1.0,2.0,2.0,2.0,,1,,,,,1.0,19.0,2024,,152588251,1,,60882768.0,1.0,,2.0,2.0,2.0,,1.450028121,2.0,2.0,Q5 Highest,,1.0,1.0,2.0,,,,Thailand,,2,,,7.0,,,4.0,,1.0,0.0,,1.0,,2.0,,,6.0,,1.0,,,THA,4.0,4.0,2.0,4.0,2.0,2.0,2,,,,,False,Male,18_22
1442,0.0,2.0,,East Asia & Pacific (excluding high income),4.0,2.0,0.0,2.0,2.0,,,0,,3.0,,4.0,,49.0,2024,3.0,152616074,0,4.0,60882768.0,,,1.0,7.0,,,0.338952295,2.0,,Q5 Highest,,,,2.0,4.0,,,Thailand,,2,4.0,2.0,1.0,,,4.0,,0.0,0.0,,,,2.0,,,5.0,,0.0,,,THA,4.0,4.0,2.0,4.0,,2.0,1,,,,,False,Female,40_49
1443,1.0,2.0,,East Asia & Pacific (excluding high income),2.0,2.0,0.0,2.0,2.0,2.0,,1,,,,,2.0,39.0,2024,,152828830,1,,60882768.0,2.0,,3.0,5.0,1.0,,0.913801297,2.0,2.0,Q5 Highest,,,2.0,1.0,,,,Thailand,,2,,,4.0,,,4.0,,1.0,0.0,,2.0,,1.0,,,2.0,,1.0,2.0,,THA,4.0,4.0,2.0,1.0,2.0,2.0,1,1.0,,,,False,Female,30_39
1444,1.0,2.0,,East Asia & Pacific (excluding high income),2.0,2.0,0.0,1.0,1.0,,,1,2.0,,2.0,,2.0,70.0,2024,,152850614,1,,60882768.0,2.0,,1.0,7.0,2.0,,0.310631912,2.0,1.0,Q2,,,2.0,2.0,,,,Thailand,,2,,,2.0,,,4.0,,0.0,0.0,,,,1.0,,,3.0,,0.0,2.0,,THA,2.0,4.0,2.0,1.0,2.0,2.0,2,1.0,,,,False,Male,70_plus
1445,1.0,2.0,,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,1.0,,1,,,,,3.0,36.0,2024,,152935932,1,,60882768.0,2.0,2.0,1.0,4.0,1.0,2.0,1.276358623,2.0,1.0,Q5 Highest,,1.0,3.0,1.0,,1.0,,Thailand,1.0,1,,,4.0,,,1.0,1.0,1.0,0.0,,,,1.0,1.0,,3.0,,1.0,2.0,1.0,THA,4.0,1.0,1.0,3.0,2.0,2.0,1,2.0,,,1.0,False,Female,30_39
1446,0.0,2.0,,East Asia & Pacific (excluding high income),2.0,1.0,1.0,2.0,2.0,2.0,,0,,2.0,,2.0,,47.0,2024,1.0,153057935,0,1.0,60882768.0,,,1.0,2.0,,,0.954751767,2.0,,Q5 Highest,,,,2.0,2.0,,,Thailand,,2,2.0,1.0,4.0,,,4.0,,0.0,0.0,,,,2.0,2.0,2.0,4.0,,0.0,,,THA,4.0,2.0,2.0,4.0,,2.0,1,,,,2.0,False,Female,40_49
1447,1.0,2.0,,East Asia & Pacific (excluding high income),2.0,1.0,0.0,2.0,2.0,,,1,,,,,2.0,71.0,2024,,153121849,1,,60882768.0,2.0,,1.0,7.0,2.0,,0.135631464,2.0,1.0,Q1 Lowest,,,2.0,2.0,,,,Thailand,,1,,,4.0,,,4.0,,0.0,0.0,,,,1.0,2.0,,2.0,,0.0,2.0,,THA,4.0,2.0,2.0,1.0,2.0,2.0,2,1.0,,,2.0,False,Male,70_plus
1448,1.0,2.0,,East Asia & Pacific (excluding high income),2.0,2.0,0.0,2.0,2.0,2.0,,1,,,,,2.0,78.0,2024,,153146309,1,,60882768.0,2.0,,1.0,2.0,2.0,,0.561442464,1.0,1.0,Q1 Lowest,,,2.0,2.0,,,,Thailand,,2,,,6.0,,,4.0,,0.0,1.0,,,,1.0,,,4.0,,0.0,2.0,,THA,4.0,4.0,2.0,1.0,2.0,2.0,2,1.0,,,,False,Male,70_plus
1449,0.0,2.0,,East Asia & Pacific (excluding high income),2.0,2.0,0.0,2.0,1.0,2.0,,1,2.0,,2.0,,2.0,72.0,2024,,153265018,1,,60882768.0,2.0,,1.0,2.0,2.0,,0.660633363,2.0,1.0,Q3,,,2.0,1.0,,,,Thailand,,1,,,7.0,,,4.0,,0.0,0.0,,,,2.0,,,1.0,,0.0,,,THA,2.0,4.0,2.0,4.0,2.0,2.0,2,,,,,False,Male,70_plus
