merchantpay_dig,account_usage,no_account_insufficient_funds,emergency_fund_source,female,received_public_pension,respondent_id,wages_mobile,survey_weight,account_ownership,mobile_money_activity,received_wages,saved_bank,saved_mobile_money,received_transfers,recieved_wages,made_utility_payment,received_acc_balance_info,store_money_account,agriculture_payment_account,ever_had_mobile_money_account,mobile_money_usage,utility_payment,economycode,no_mobile_account_lack_documentation,any_digital_payment,received_agriculture_payment,no_account_lack_of_trust,no_account_distance,credit_card_ownership,education_level,survey_year,borrowed_from_family_friends,no_account_too_expensive,agricultural_payment_mobile,no_account_documentation,borrowed_from_formal_bank,utility_payment_cash,mobile_money_send_recieve,sent_domestic_remittance_account,no_mobile_agents_far,applied_for_mobile_loan,financial_instituion_account,wages_card,utility_payment_bank,mobile_money_transaction,no_mobile_account_too_expensive,wage_payment_method,no_account_family_member,age,saved_money,recieved_agricultural_payment,borrowed_from_savings_club,borrowed_money,account_ownership,received_goverment_transfer,agri_payment_card,income_quintile,world_bank_region,account_transaction_activity,emergency_fund_access,debit_card_ownership,agri_payment_bank,mobile_money_account,utility_payment_mobile,agri_payment_mobile,financial_health_indicator,ever_had_bank_account,wages_bank_account,employment_status,debit_card_ownership,agriculture_payment_method,adult_population,emergency_funds,high_withdrawal_fee_wages,economy,codes_found,gender,age_group,education_original
0.0,3.0,,1.0,2,1.0,111649185,,0.38608266,2.0,,4.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,,,4.0,THA,,1.0,4.0,,,2.0,1.0,2024,2.0,,2.0,,2.0,,,,,2.0,1,,,,,,,75.0,0.0,2.0,,0.0,1,1.0,,Q2,East Asia & Pacific (excluding high income),,1.0,2.0,,0.0,,,3.0,,,2.0,1,,60882768.0,1.0,,Thailand,False,Male,70_plus,1.0
1.0,2.0,,2.0,1,2.0,111650699,1.0,0.497649937,2.0,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,,,1.0,THA,,1.0,4.0,,,1.0,2.0,2024,1.0,,2.0,,2.0,,,2.0,,2.0,1,,1.0,,,2.0,,22.0,1.0,2.0,,1.0,1,1.0,,Q4,East Asia & Pacific (excluding high income),,2.0,1.0,,1.0,1.0,,4.0,,1.0,1.0,1,2.0,60882768.0,1.0,2.0,Thailand,False,Female,18_22,2.0
0.0,2.0,,5.0,1,2.0,111673025,,0.135631464,2.0,,4.0,2.0,,1.0,2.0,1.0,2.0,2.0,1.0,,,2.0,THA,,1.0,4.0,,,2.0,1.0,2024,2.0,,2.0,,2.0,,,,,2.0,1,,2.0,,,,,75.0,0.0,2.0,,0.0,1,1.0,,Q3,East Asia & Pacific (excluding high income),,,1.0,,0.0,2.0,,4.0,,,1.0,2,,60882768.0,8.0,,Thailand,False,Female,70_plus,1.0
0.0,4.0,,3.0,1,2.0,111732480,,0.562052545,4.0,,4.0,1.0,,4.0,2.0,1.0,2.0,1.0,,,,2.0,THA,,0.0,4.0,,,2.0,1.0,2024,2.0,,,,2.0,,,,,2.0,1,,2.0,,,,,52.0,1.0,2.0,,0.0,1,2.0,,Q4,East Asia & Pacific (excluding high income),1.0,3.0,1.0,,0.0,2.0,,1.0,,,1.0,1,,60882768.0,2.0,,Thailand,False,Female,50_59,1.0
0.0,2.0,,1.0,1,2.0,111739114,2.0,0.988749998,2.0,,2.0,2.0,,1.0,1.0,1.0,2.0,2.0,1.0,,,2.0,THA,,1.0,1.0,,,2.0,1.0,2024,1.0,,2.0,,2.0,,,,,2.0,1,,2.0,,,2.0,,60.0,0.0,1.0,,1.0,1,1.0,,Q4,East Asia & Pacific (excluding high income),,1.0,2.0,1.0,1.0,2.0,1.0,4.0,,2.0,1.0,1,,60882768.0,2.0,,Thailand,False,Female,60_69,1.0
0.0,1.0,,4.0,2,2.0,111764704,2.0,1.980691936,1.0,,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,THA,,1.0,4.0,,,2.0,1.0,2024,2.0,,2.0,,1.0,,,,,2.0,1,,1.0,,,2.0,,46.0,1.0,2.0,,1.0,1,1.0,,Q5 Highest,East Asia & Pacific (excluding high income),,2.0,2.0,,0.0,1.0,,4.0,,2.0,1.0,2,,60882768.0,3.0,,Thailand,False,Male,40_49,1.0
1.0,2.0,,4.0,2,2.0,111831894,2.0,1.209486247,2.0,,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,,,,4.0,THA,,1.0,4.0,,,2.0,1.0,2024,1.0,,,,2.0,,,1.0,,2.0,1,,,,,2.0,,17.0,1.0,2.0,,1.0,1,2.0,,Q4,East Asia & Pacific (excluding high income),,3.0,2.0,,1.0,,,4.0,,1.0,1.0,2,,60882768.0,2.0,3.0,Thailand,False,Male,17_or_less,1.0
0.0,3.0,,4.0,2,2.0,111859342,2.0,0.57912399,2.0,,2.0,2.0,,1.0,1.0,2.0,2.0,2.0,1.0,,,4.0,THA,,1.0,4.0,,,2.0,1.0,2024,2.0,,2.0,,2.0,,,,,2.0,1,,,,,2.0,,72.0,0.0,2.0,,0.0,1,1.0,,Q1 Lowest,East Asia & Pacific (excluding high income),,1.0,1.0,,0.0,,,4.0,,2.0,1.0,2,,60882768.0,1.0,,Thailand,False,Male,70_plus,1.0
0.0,2.0,,4.0,1,2.0,112062893,2.0,1.523044361,2.0,,1.0,1.0,,4.0,1.0,1.0,2.0,1.0,,,,2.0,THA,,1.0,4.0,,,2.0,1.0,2024,2.0,,,,2.0,,,,,2.0,1,,2.0,,,2.0,,53.0,1.0,2.0,,0.0,1,2.0,,Q5 Highest,East Asia & Pacific (excluding high income),,3.0,1.0,,0.0,2.0,,1.0,,1.0,1.0,2,,60882768.0,1.0,2.0,Thailand,False,Female,50_59,1.0
0.0,2.0,,1.0,2,2.0,112066404,,1.251182398,2.0,,4.0,2.0,,4.0,2.0,1.0,2.0,2.0,,,,2.0,THA,,0.0,4.0,,,2.0,1.0,2024,2.0,,,,2.0,,,,,2.0,1,,2.0,,,,,69.0,0.0,2.0,,1.0,1,2.0,,Q1 Lowest,East Asia & Pacific (excluding high income),,,1.0,,0.0,2.0,,4.0,,,2.0,1,,60882768.0,7.0,,Thailand,False,Male,60_69,1.0
1.0,2.0,,4.0,1,2.0,112310027,,2.195619204,2.0,,4.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,,,4.0,THA,,1.0,1.0,,,2.0,2.0,2024,2.0,,1.0,,2.0,,,,,2.0,1,,,,,,,20.0,1.0,1.0,,0.0,1,1.0,,Q2,East Asia & Pacific (excluding high income),,2.0,1.0,1.0,1.0,,1.0,4.0,,,2.0,2,,60882768.0,2.0,,Thailand,False,Female,18_22,2.0
0.0,2.0,,2.0,1,2.0,112351969,2.0,0.457636728,2.0,,2.0,2.0,,4.0,1.0,2.0,2.0,2.0,,,,4.0,THA,,0.0,4.0,,,2.0,2.0,2024,2.0,,,,2.0,,,,,2.0,1,,,,,2.0,,52.0,0.0,2.0,,0.0,1,2.0,,Q3,East Asia & Pacific (excluding high income),,1.0,2.0,,0.0,,,3.0,,2.0,1.0,2,,60882768.0,5.0,,Thailand,False,Female,50_59,2.0
0.0,3.0,,2.0,1,2.0,112389819,,0.142070207,4.0,,4.0,2.0,,1.0,2.0,1.0,2.0,1.0,1.0,,,2.0,THA,,1.0,4.0,,,2.0,1.0,2024,1.0,,2.0,,2.0,,,,,2.0,1,,2.0,,,,,74.0,1.0,2.0,,1.0,1,1.0,,Q1 Lowest,East Asia & Pacific (excluding high income),1.0,2.0,1.0,,0.0,2.0,,4.0,,,2.0,2,,60882768.0,2.0,,Thailand,False,Female,70_plus,1.0
1.0,6.0,,4.0,1,2.0,112501504,,0.237617495,6.0,,4.0,4.0,,4.0,2.0,1.0,1.0,4.0,,,,1.0,THA,,1.0,4.0,,,2.0,1.0,2024,2.0,,,,2.0,,,,,2.0,1,,1.0,,,,,56.0,1.0,2.0,,0.0,1,2.0,,Q4,East Asia & Pacific (excluding high income),4.0,1.0,2.0,,0.0,1.0,,3.0,,,1.0,2,,60882768.0,1.0,,Thailand,False,Female,50_59,1.0
0.0,3.0,,2.0,1,2.0,112593007,2.0,0.73617497,1.0,,1.0,2.0,,4.0,1.0,1.0,2.0,1.0,,,,2.0,THA,,1.0,4.0,,,2.0,1.0,2024,2.0,,,,2.0,,,,,2.0,1,,2.0,,,2.0,,52.0,0.0,2.0,,0.0,1,2.0,,Q5 Highest,East Asia & Pacific (excluding high income),,2.0,1.0,,0.0,2.0,,1.0,,1.0,1.0,1,,60882768.0,2.0,2.0,Thailand,False,Female,50_59,1.0
0.0,2.0,,5.0,2,2.0,112703347,,0.402038313,2.0,,4.0,2.0,,1.0,2.0,2.0,2.0,2.0,1.0,,,4.0,THA,,1.0,4.0,,,2.0,1.0,2024,2.0,,2.0,,2.0,,,,,2.0,1,,,,,,,92.0,0.0,2.0,,0.0,1,1.0,,Q3,East Asia & Pacific (excluding high income),,,1.0,,0.0,,,1.0,,,2.0,1,,60882768.0,7.0,,Thailand,False,Male,70_plus,1.0
1.0,1.0,,4.0,2,1.0,112880476,1.0,0.67329594,1.0,,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,,,4.0,THA,,1.0,4.0,,,2.0,1.0,2024,2.0,,1.0,,2.0,,,,,2.0,1,,,,,2.0,,32.0,1.0,2.0,,0.0,1,2.0,,Q5 Highest,East Asia & Pacific (excluding high income),,3.0,2.0,,1.0,,,6.0,,1.0,1.0,1,,60882768.0,6.0,2.0,Thailand,False,Male,30_39,1.0
1.0,5.0,,4.0,1,2.0,112936638,2.0,0.455356881,5.0,,1.0,1.0,,4.0,1.0,1.0,4.0,4.0,,,,1.0,THA,,1.0,4.0,,,2.0,3.0,2024,2.0,,,,2.0,,,1.0,,2.0,1,,1.0,,,2.0,,49.0,1.0,2.0,,0.0,1,2.0,,Q4,East Asia & Pacific (excluding high income),4.0,2.0,1.0,,0.0,1.0,,4.0,,1.0,1.0,2,,60882768.0,2.0,2.0,Thailand,False,Female,40_49,3.0
0.0,,1.0,5.0,2,2.0,113014630,,0.135631464,,,4.0,2.0,,4.0,2.0,2.0,,,,,,4.0,THA,,0.0,4.0,2.0,2.0,,1.0,2024,2.0,2.0,,2.0,2.0,,,,,2.0,0,,,,,,1.0,57.0,0.0,2.0,,0.0,0,2.0,,Q3,East Asia & Pacific (excluding high income),,,,,0.0,,,6.0,1.0,,2.0,2,,60882768.0,8.0,,Thailand,False,Male,50_59,1.0
0.0,2.0,,1.0,1,2.0,113021807,,1.420683028,2.0,,4.0,2.0,,4.0,2.0,1.0,2.0,2.0,,,,2.0,THA,,0.0,4.0,,,2.0,1.0,2024,2.0,,,,2.0,,,,,2.0,1,,2.0,,,,,74.0,0.0,2.0,,0.0,1,2.0,,Q1 Lowest,East Asia & Pacific (excluding high income),,,2.0,,0.0,2.0,,1.0,,,1.0,1,,60882768.0,7.0,,Thailand,False,Female,70_plus,1.0
1.0,1.0,,2.0,1,2.0,113135212,,0.814749295,1.0,,4.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,,,,1.0,THA,,1.0,4.0,,,2.0,2.0,2024,2.0,,,,2.0,,,,,2.0,1,,1.0,,,,,41.0,1.0,2.0,,0.0,1,2.0,,Q4,East Asia & Pacific (excluding high income),,2.0,1.0,,1.0,1.0,,4.0,,,1.0,1,,60882768.0,1.0,,Thailand,False,Female,40_49,2.0
0.0,,1.0,3.0,1,2.0,113159804,,0.174598831,,,4.0,2.0,,4.0,2.0,1.0,,,,,,2.0,THA,,0.0,4.0,3.0,2.0,,1.0,2024,2.0,3.0,,1.0,2.0,,,,,2.0,0,,2.0,,,,3.0,73.0,1.0,2.0,,0.0,0,2.0,,Q5 Highest,East Asia & Pacific (excluding high income),,1.0,,,0.0,2.0,,7.0,2.0,,2.0,2,,60882768.0,2.0,,Thailand,False,Female,70_plus,1.0
1.0,1.0,,4.0,2,2.0,113164016,,1.208356907,2.0,,4.0,2.0,,4.0,2.0,1.0,1.0,1.0,,,,1.0,THA,,1.0,4.0,,,2.0,1.0,2024,2.0,,,,2.0,,,1.0,,2.0,1,,1.0,,,,,54.0,0.0,2.0,,0.0,1,2.0,,Q5 Highest,East Asia & Pacific (excluding high income),,3.0,1.0,,0.0,1.0,,5.0,,,1.0,1,,60882768.0,1.0,,Thailand,False,Male,50_59,1.0
0.0,2.0,,5.0,2,1.0,113333409,,0.135631464,2.0,,4.0,2.0,,4.0,2.0,2.0,2.0,2.0,1.0,,,4.0,THA,,1.0,4.0,,,2.0,1.0,2024,2.0,,2.0,,2.0,,,,,2.0,1,,,,,,,64.0,0.0,2.0,,0.0,1,2.0,,Q1 Lowest,East Asia & Pacific (excluding high income),,,1.0,,0.0,,,4.0,,,2.0,1,,60882768.0,7.0,,Thailand,False,Male,60_69,1.0
1.0,1.0,,4.0,1,2.0,113503533,2.0,2.322121231,2.0,,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,1.0,THA,,1.0,4.0,,,2.0,2.0,2024,1.0,,,,2.0,,,1.0,,2.0,1,,1.0,,,2.0,,28.0,1.0,2.0,,1.0,1,2.0,,Q5 Highest,East Asia & Pacific (excluding high income),,2.0,1.0,,1.0,1.0,,4.0,,1.0,1.0,1,,60882768.0,2.0,2.0,Thailand,False,Female,23_29,2.0
0.0,1.0,,2.0,1,2.0,113669111,2.0,2.67012468,2.0,,2.0,2.0,,1.0,1.0,1.0,2.0,2.0,1.0,,,2.0,THA,,1.0,1.0,,,2.0,1.0,2024,1.0,,2.0,,2.0,,,2.0,,2.0,1,,2.0,,,2.0,,46.0,0.0,1.0,,1.0,1,1.0,,Q1 Lowest,East Asia & Pacific (excluding high income),,1.0,1.0,1.0,0.0,2.0,2.0,5.0,,2.0,1.0,1,,60882768.0,2.0,,Thailand,False,Female,40_49,1.0
1.0,2.0,,2.0,1,2.0,113704207,1.0,0.621931218,2.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,4.0,THA,,1.0,1.0,,,1.0,3.0,2024,2.0,,1.0,,2.0,,,,,2.0,1,,,,,2.0,,35.0,1.0,1.0,,1.0,1,1.0,,Q2,East Asia & Pacific (excluding high income),,2.0,1.0,1.0,1.0,,1.0,5.0,,1.0,1.0,1,,60882768.0,3.0,1.0,Thailand,False,Female,30_39,3.0
0.0,4.0,,2.0,1,2.0,113916887,,0.135631464,4.0,,4.0,1.0,,4.0,2.0,1.0,2.0,1.0,,,,2.0,THA,,1.0,1.0,,,2.0,2.0,2024,2.0,,,,2.0,,,,,2.0,1,,2.0,,,,,61.0,1.0,1.0,,0.0,1,2.0,,Q2,East Asia & Pacific (excluding high income),1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,,,1.0,2,,60882768.0,5.0,,Thailand,False,Female,60_69,2.0
0.0,2.0,,3.0,1,2.0,113959856,,1.607660963,3.0,,4.0,2.0,,4.0,2.0,1.0,1.0,1.0,,,,2.0,THA,,0.0,4.0,,,1.0,1.0,2024,1.0,,,,2.0,,,,,2.0,1,,2.0,,,,,42.0,1.0,2.0,,1.0,1,2.0,,Q1 Lowest,East Asia & Pacific (excluding high income),,1.0,1.0,,0.0,2.0,,5.0,,,1.0,1,,60882768.0,3.0,,Thailand,False,Female,40_49,1.0
0.0,2.0,,1.0,1,2.0,114310042,,0.135631464,3.0,,4.0,2.0,,1.0,2.0,1.0,2.0,2.0,1.0,,,2.0,THA,,1.0,2.0,,,2.0,1.0,2024,2.0,,2.0,,2.0,,,,,2.0,1,,2.0,,,,,70.0,0.0,1.0,,0.0,1,1.0,,Q1 Lowest,East Asia & Pacific (excluding high income),,2.0,1.0,2.0,0.0,2.0,2.0,3.0,,,1.0,1,,60882768.0,2.0,,Thailand,False,Female,70_plus,1.0
0.0,2.0,,1.0,1,1.0,114493588,,0.135631464,2.0,,4.0,2.0,,1.0,2.0,1.0,2.0,2.0,1.0,,,2.0,THA,,1.0,4.0,,,2.0,1.0,2024,1.0,,2.0,,2.0,,,,,2.0,1,,2.0,,,,,78.0,0.0,2.0,,1.0,1,1.0,,Q1 Lowest,East Asia & Pacific (excluding high income),,,1.0,,0.0,2.0,,1.0,,,2.0,1,,60882768.0,7.0,,Thailand,False,Female,70_plus,1.0
1.0,2.0,,2.0,2,2.0,114649673,1.0,2.569006254,2.0,,1.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,,,,4.0,THA,,1.0,4.0,,,2.0,2.0,2024,1.0,,,,1.0,,,,,2.0,1,,,,,2.0,,33.0,1.0,2.0,2.0,1.0,1,2.0,,Q4,East Asia & Pacific (excluding high income),,2.0,2.0,,1.0,,,4.0,,1.0,1.0,1,,60882768.0,2.0,1.0,Thailand,False,Male,30_39,2.0
1.0,2.0,,6.0,1,2.0,114745590,,1.276358623,6.0,,4.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,,,,1.0,THA,,1.0,4.0,,,2.0,2.0,2024,2.0,,,,1.0,,,,,2.0,1,,1.0,,,,,38.0,1.0,2.0,2.0,1.0,1,2.0,,Q4,East Asia & Pacific (excluding high income),,2.0,1.0,,1.0,1.0,,4.0,,,1.0,2,,60882768.0,1.0,,Thailand,False,Female,30_39,2.0
1.0,1.0,,1.0,1,2.0,114758244,,0.987777983,2.0,,4.0,2.0,,4.0,2.0,1.0,1.0,1.0,,,,1.0,THA,,1.0,4.0,,,2.0,1.0,2024,1.0,,,,2.0,,,1.0,,2.0,1,,1.0,,,,,44.0,0.0,2.0,,1.0,1,2.0,,Q4,East Asia & Pacific (excluding high income),,1.0,2.0,,0.0,1.0,,3.0,,,1.0,1,,60882768.0,2.0,,Thailand,False,Female,40_49,1.0
1.0,3.0,,2.0,2,2.0,114913301,,0.647184838,3.0,,4.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,,,,2.0,THA,,1.0,4.0,,,2.0,1.0,2024,1.0,,,,2.0,,,1.0,,2.0,1,,2.0,,,,,17.0,1.0,2.0,,1.0,1,2.0,,Q1 Lowest,East Asia & Pacific (excluding high income),1.0,2.0,1.0,,1.0,2.0,,4.0,,,1.0,1,,60882768.0,4.0,,Thailand,False,Male,17_or_less,1.0
1.0,1.0,,4.0,2,2.0,114932774,,0.430984515,1.0,,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,1.0,THA,,1.0,4.0,,,2.0,3.0,2024,2.0,,1.0,,1.0,,,1.0,,1.0,1,,1.0,,,,,25.0,1.0,2.0,,1.0,1,1.0,,Q5 Highest,East Asia & Pacific (excluding high income),,3.0,1.0,,1.0,1.0,,2.0,,,1.0,2,,60882768.0,1.0,,Thailand,False,Male,23_29,3.0
0.0,4.0,,4.0,2,2.0,115085434,,0.349015794,4.0,,4.0,2.0,,1.0,2.0,2.0,2.0,2.0,1.0,,,4.0,THA,,1.0,4.0,,,2.0,1.0,2024,2.0,,2.0,,2.0,,,,,2.0,1,,,,,,,56.0,0.0,2.0,,0.0,1,1.0,,Q1 Lowest,East Asia & Pacific (excluding high income),1.0,1.0,2.0,,0.0,,,5.0,,,2.0,2,,60882768.0,1.0,,Thailand,False,Male,50_59,1.0
1.0,1.0,,2.0,1,2.0,115093871,,0.391693801,2.0,,4.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,,,,1.0,THA,,1.0,4.0,,,2.0,1.0,2024,2.0,,,,2.0,,,,,2.0,1,,2.0,,,,,57.0,0.0,2.0,,0.0,1,2.0,,Q5 Highest,East Asia & Pacific (excluding high income),,2.0,2.0,,1.0,1.0,,1.0,,,2.0,1,,60882768.0,2.0,,Thailand,False,Female,50_59,1.0
0.0,,2.0,1.0,1,2.0,115292779,,0.329259328,,,4.0,2.0,1.0,3.0,2.0,2.0,,,2.0,,,4.0,THA,,1.0,4.0,1.0,2.0,,1.0,2024,2.0,2.0,2.0,1.0,2.0,,,2.0,,2.0,0,,,,,,1.0,38.0,1.0,2.0,,0.0,1,1.0,,Q5 Highest,East Asia & Pacific (excluding high income),,1.0,,,1.0,,,4.0,2.0,,1.0,2,2.0,60882768.0,4.0,,Thailand,False,Female,30_39,1.0
0.0,,1.0,4.0,1,2.0,115328225,,0.313344866,,,4.0,2.0,,3.0,2.0,1.0,,,2.0,,,2.0,THA,,0.0,4.0,1.0,2.0,,2.0,2024,2.0,2.0,2.0,1.0,2.0,,,,,2.0,0,,2.0,,,,1.0,62.0,1.0,2.0,,0.0,0,1.0,,Q1 Lowest,East Asia & Pacific (excluding high income),,2.0,,,0.0,2.0,,7.0,2.0,,1.0,2,2.0,60882768.0,2.0,,Thailand,False,Female,60_69,2.0
1.0,1.0,,3.0,1,2.0,115416244,1.0,1.492949812,1.0,,1.0,1.0,,2.0,1.0,2.0,1.0,2.0,2.0,,,4.0,THA,,1.0,2.0,,,2.0,2.0,2024,1.0,,2.0,,2.0,,,,,2.0,1,,,,,2.0,,16.0,1.0,1.0,,1.0,1,1.0,,Q3,East Asia & Pacific (excluding high income),,1.0,2.0,2.0,1.0,,2.0,3.0,,1.0,1.0,2,,60882768.0,1.0,2.0,Thailand,False,Female,17_or_less,2.0
0.0,,,2.0,2,2.0,115564758,2.0,1.042618296,,,3.0,2.0,,1.0,1.0,2.0,,,1.0,,,4.0,THA,,1.0,3.0,,,,1.0,2024,2.0,,2.0,,1.0,,,1.0,,2.0,1,2.0,,,,2.0,,46.0,0.0,1.0,,1.0,1,1.0,2.0,Q1 Lowest,East Asia & Pacific (excluding high income),,1.0,,2.0,0.0,,2.0,5.0,,2.0,1.0,2,,60882768.0,3.0,,Thailand,False,Male,40_49,1.0
0.0,2.0,,4.0,2,2.0,115652463,,0.271262929,4.0,,4.0,2.0,,1.0,2.0,1.0,2.0,2.0,1.0,,,2.0,THA,,1.0,4.0,,,2.0,1.0,2024,1.0,,2.0,,1.0,,,,,2.0,1,,2.0,,,,,62.0,0.0,2.0,,1.0,1,1.0,,Q5 Highest,East Asia & Pacific (excluding high income),,,1.0,,0.0,2.0,,4.0,,,1.0,2,,60882768.0,9.0,,Thailand,False,Male,60_69,1.0
1.0,2.0,,2.0,2,2.0,115740620,2.0,3.424553462,3.0,,1.0,2.0,,4.0,1.0,1.0,1.0,1.0,,,,1.0,THA,,1.0,4.0,,,2.0,1.0,2024,2.0,,,,2.0,,,2.0,,2.0,1,,1.0,,,2.0,,40.0,0.0,2.0,,0.0,1,2.0,,Q3,East Asia & Pacific (excluding high income),,3.0,1.0,,0.0,1.0,,4.0,,1.0,1.0,1,,60882768.0,4.0,2.0,Thailand,False,Male,40_49,1.0
0.0,3.0,,4.0,1,2.0,115750412,,0.83319522,2.0,,4.0,2.0,,1.0,2.0,1.0,2.0,2.0,1.0,,,2.0,THA,,1.0,4.0,,,2.0,1.0,2024,2.0,,2.0,,2.0,,,,,2.0,1,,2.0,,,,,64.0,0.0,2.0,,0.0,1,1.0,,Q1 Lowest,East Asia & Pacific (excluding high income),,,1.0,,0.0,2.0,,8.0,,,1.0,2,,60882768.0,7.0,,Thailand,False,Female,60_69,1.0
0.0,,2.0,2.0,1,2.0,115875356,,3.424553462,,,4.0,2.0,,4.0,2.0,2.0,,,,,,4.0,THA,,0.0,4.0,2.0,2.0,,1.0,2024,2.0,2.0,,2.0,2.0,,,,,2.0,0,,,,,,1.0,15.0,0.0,2.0,,0.0,0,2.0,,Q2,East Asia & Pacific (excluding high income),,2.0,,,0.0,,,5.0,2.0,,2.0,2,,60882768.0,2.0,,Thailand,False,Female,17_or_less,1.0
1.0,3.0,,2.0,2,2.0,115909159,,1.681903377,3.0,,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,1.0,THA,,1.0,4.0,,,2.0,1.0,2024,2.0,,2.0,,1.0,,,1.0,,2.0,1,,2.0,,,,,35.0,1.0,2.0,,1.0,1,1.0,,Q1 Lowest,East Asia & Pacific (excluding high income),1.0,2.0,1.0,,1.0,1.0,,3.0,,,1.0,1,,60882768.0,4.0,,Thailand,False,Male,30_39,1.0
0.0,3.0,,3.0,2,1.0,116012712,2.0,0.38608266,2.0,,2.0,1.0,,1.0,1.0,2.0,2.0,1.0,1.0,,,4.0,THA,,1.0,2.0,,,2.0,1.0,2024,1.0,,2.0,,2.0,,,,,2.0,1,,,,,2.0,,69.0,1.0,1.0,,1.0,1,1.0,,Q1 Lowest,East Asia & Pacific (excluding high income),,1.0,1.0,2.0,0.0,,2.0,1.0,,2.0,1.0,2,,60882768.0,5.0,,Thailand,False,Male,60_69,1.0
1.0,3.0,,4.0,2,1.0,116105814,,0.404653863,2.0,,4.0,2.0,,1.0,2.0,2.0,2.0,2.0,1.0,,,4.0,THA,,1.0,2.0,,,2.0,1.0,2024,1.0,,1.0,,2.0,,,,,2.0,1,,,,,,,58.0,1.0,1.0,1.0,1.0,1,1.0,,Q4,East Asia & Pacific (excluding high income),,1.0,1.0,2.0,1.0,,2.0,4.0,,,1.0,2,,60882768.0,4.0,,Thailand,False,Male,50_59,1.0
0.0,2.0,,1.0,1,2.0,116346176,1.0,1.333948925,3.0,,1.0,1.0,,4.0,1.0,1.0,2.0,2.0,,,,1.0,THA,,1.0,1.0,,,2.0,1.0,2024,2.0,,,,1.0,,,1.0,,2.0,1,,1.0,,,2.0,,48.0,1.0,1.0,,1.0,1,2.0,1.0,Q5 Highest,East Asia & Pacific (excluding high income),,2.0,2.0,2.0,1.0,1.0,2.0,4.0,,2.0,1.0,1,,60882768.0,1.0,1.0,Thailand,False,Female,40_49,1.0
0.0,4.0,,1.0,2,2.0,116359457,,0.414365204,3.0,,4.0,2.0,,1.0,2.0,1.0,2.0,1.0,1.0,,,2.0,THA,,1.0,2.0,,,2.0,2.0,2024,2.0,,2.0,,2.0,,,2.0,,2.0,1,,2.0,,,,,46.0,1.0,1.0,,0.0,1,1.0,,Q3,East Asia & Pacific (excluding high income),2.0,1.0,1.0,2.0,0.0,2.0,2.0,3.0,,,1.0,1,,60882768.0,2.0,,Thailand,False,Male,40_49,2.0
0.0,3.0,,4.0,2,2.0,116382922,2.0,1.055211718,3.0,,2.0,2.0,,4.0,1.0,1.0,2.0,2.0,,,,2.0,THA,,0.0,4.0,,,2.0,1.0,2024,2.0,,,,2.0,,,,,2.0,1,,2.0,,,2.0,,45.0,0.0,2.0,,0.0,1,2.0,,Q1 Lowest,East Asia & Pacific (excluding high income),2.0,1.0,1.0,,0.0,2.0,,4.0,,2.0,1.0,1,,60882768.0,5.0,,Thailand,False,Male,40_49,1.0
1.0,1.0,,1.0,2,2.0,116490869,2.0,0.510587354,2.0,,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,,,,1.0,THA,,1.0,4.0,,,2.0,1.0,2024,2.0,,,,2.0,,,1.0,,2.0,1,,2.0,,,1.0,,47.0,0.0,2.0,,0.0,1,2.0,,Q4,East Asia & Pacific (excluding high income),,3.0,1.0,,1.0,1.0,,5.0,,1.0,1.0,2,,60882768.0,2.0,2.0,Thailand,False,Male,40_49,1.0
0.0,3.0,,2.0,2,2.0,116595262,,2.40586066,2.0,,4.0,1.0,,1.0,2.0,2.0,2.0,1.0,1.0,,,4.0,THA,,1.0,4.0,,,2.0,1.0,2024,2.0,,2.0,,2.0,,,,,2.0,1,,,,,,,60.0,1.0,2.0,,0.0,1,1.0,,Q3,East Asia & Pacific (excluding high income),,2.0,1.0,,0.0,,,1.0,,,2.0,1,,60882768.0,2.0,,Thailand,False,Male,60_69,1.0
0.0,1.0,,4.0,1,2.0,116599604,,0.559899784,2.0,,4.0,2.0,,4.0,2.0,1.0,1.0,1.0,,,,2.0,THA,,0.0,2.0,,,2.0,1.0,2024,2.0,,,,2.0,,,,,2.0,1,,2.0,,,,,58.0,1.0,1.0,2.0,0.0,1,2.0,,Q5 Highest,East Asia & Pacific (excluding high income),,3.0,2.0,2.0,0.0,2.0,2.0,3.0,,,2.0,1,,60882768.0,1.0,,Thailand,False,Female,50_59,1.0
